Order_ID,Customer_ID,City,Restaurant_ID,Restaurant_Name,Cuisine,Order_Value,Delivery_Time(mins),Customer_Rating,Delivery_Partner_ID,Delivery_Partner_Rating,Commission_Earned(%),Distance_km,App_Session_Duration(sec),Used_Promo,Campaign_ID,Payment_Mode,Delivery_Status,New_User,Order_DateTime
OID107774,CID9892,Bangalore,RID22,Restaurant_3,South Indian,491.54,43,2.1,DID1114,2.9,13.4,9.6,258,No,CAM10,Credit Card,On Time,No,11/20/2023 22:00
OID107775,CID9076,Delhi,RID80,Restaurant_18,Fast Food,471.21,43,3.5,DID1059,4.3,14.7,0.66,128,Yes,CAM13,Wallet,Cancelled,Yes,11/20/2023 23:00
OID107776,CID4412,Hyderabad,RID104,Restaurant_144,Bakery,456.63,5,5,DID2380,4.1,13.4,4.24,262,No,CAM6,Cash,Late,Yes,11/21/2023 0:00
OID107777,CID6929,Ahmedabad,RID8,Restaurant_187,Chinese,372.69,29,3,DID4360,4.6,23,6.12,114,No,CAM2,Credit Card,On Time,Yes,11/21/2023 1:00
OID107778,CID5979,Hyderabad,RID24,Restaurant_168,Fast Food,674.61,29,4.9,DID1787,,16.7,2.01,135,No,CAM15,Wallet,Late,Yes,11/21/2023 2:00
OID107779,CID5147,Hyderabad,RID159,Restaurant_120,Fast Food,473.98,40,2.3,DID3785,3.5,24.2,5.24,75,No,CAM5,Net Banking,Late,No,11/21/2023 3:00
OID107780,CID7105,Ahmedabad,RID174,Restaurant_99,Mexican,254.75,31,2.5,DID3740,,13.5,5.1,254,Yes,CAM13,Wallet,On Time,No,11/21/2023 4:00
OID107781,CID4585,Indore,RID52,Restaurant_198,Biryani,437.25,41,4.2,DID1258,3.5,8.6,1.32,43,Yes,CAM14,Net Banking,Cancelled,No,11/21/2023 5:00
OID107782,CID5167,Jaipur,RID54,Restaurant_177,Fast Food,512.87,19,3.5,DID1903,2.6,10.3,3.33,231,No,CAM5,Cash,Late,Yes,11/21/2023 6:00
OID107783,CID6411,Chennai,RID84,Restaurant_156,Thai,311.78,35,4.3,DID4927,4.3,11.7,8.07,190,Yes,CAM20,Wallet,Cancelled,Yes,11/21/2023 7:00
OID107784,CID2074,Delhi,RID48,Restaurant_43,South Indian,563.39,43,4.6,DID4613,4.1,18.9,1.32,339,No,CAM5,Cash,Late,No,11/21/2023 8:00
OID107785,CID5598,Kolkata,RID2,Restaurant_115,Street Food,457.31,14,2.8,DID1395,,11.1,3.62,203,Yes,CAM12,Credit Card,On Time,Yes,11/21/2023 9:00
OID107786,CID7239,Surat,RID112,Restaurant_16,Bakery,50,62,4,DID4264,3.3,14.5,4.17,268,No,CAM1,Net Banking,On Time,No,11/21/2023 10:00
OID107787,CID8030,Indore,RID43,Restaurant_70,Italian,444.95,46,3.8,DID4421,3.3,21.5,4.51,241,Yes,CAM18,UPI,On Time,No,11/21/2023 11:00
OID107788,CID9994,Mumbai,RID45,Restaurant_62,Bakery,339.1,32,4.6,DID4401,4.4,10.1,3.67,,No,CAM3,Wallet,On Time,No,11/21/2023 12:00
OID107789,CID9789,Hyderabad,RID99,Restaurant_131,North Indian,480.58,22,3.3,DID3720,4.3,9.4,4.66,289,No,CAM16,Net Banking,Late,No,11/21/2023 13:00
OID107790,CID7862,Jaipur,RID14,Restaurant_139,Thai,541.63,30,2.2,DID1687,4.5,17.2,4.43,,No,CAM16,UPI,On Time,No,11/21/2023 14:00
OID107791,CID6798,Kolkata,RID176,Restaurant_85,North Indian,429.27,33,3.7,DID3965,4.4,19.9,5.92,272,Yes,CAM13,Credit Card,Late,Yes,11/21/2023 15:00
OID107792,CID9423,Ahmedabad,RID146,Restaurant_186,Street Food,649.79,37,4.9,DID1684,4.4,23.5,6.19,126,Yes,CAM2,Net Banking,On Time,No,11/21/2023 16:00
OID107793,CID4254,Chennai,RID54,Restaurant_38,Fast Food,373.19,50,2,DID1180,3.1,19.3,5.38,242,Yes,CAM6,Cash,Late,No,11/21/2023 17:00
OID107794,CID5385,Indore,RID20,Restaurant_133,Italian,493.72,26,2.7,DID2702,2.8,24.1,4.97,264,Yes,CAM19,Wallet,Cancelled,No,11/21/2023 18:00
OID107795,CID9301,Jaipur,RID100,Restaurant_116,Bakery,520.74,39,2.9,DID3099,4.4,12.2,1.37,113,Yes,CAM20,Net Banking,Cancelled,No,11/21/2023 19:00
OID107796,CID4248,Pune,RID191,Restaurant_17,South Indian,385.4,16,4.3,DID1441,2.7,13.8,4.73,194,No,CAM3,Net Banking,Cancelled,Yes,11/21/2023 20:00
OID107797,CID5860,Ahmedabad,RID71,Restaurant_91,Mexican,516.82,27,3,DID4340,5,22.3,6.73,61,No,CAM9,Credit Card,Late,Yes,11/21/2023 21:00
OID107798,CID4746,Jaipur,RID34,Restaurant_197,Fast Food,310.8,37,2.7,DID2339,4.7,21.8,1.28,73,No,CAM1,Credit Card,On Time,No,11/21/2023 22:00
OID107799,CID6786,Hyderabad,RID195,Restaurant_177,North Indian,336.61,40,,DID2321,3.8,19.3,1.87,195,No,CAM13,Credit Card,On Time,Yes,11/21/2023 23:00
OID107800,CID9962,Delhi,RID99,Restaurant_133,Biryani,203.13,23,2.1,DID3302,3.4,16.6,7.48,344,No,CAM17,Wallet,Late,Yes,11/22/2023 0:00
OID107801,CID8028,Chennai,RID103,Restaurant_60,Italian,436.21,27,2.5,DID3567,3.8,8.3,1.5,350,No,CAM18,Wallet,Cancelled,No,11/22/2023 1:00
OID107802,CID3621,Pune,RID59,Restaurant_70,Thai,448.79,50,3.2,DID1776,4.3,12.8,4.29,176,Yes,CAM9,Wallet,Cancelled,No,11/22/2023 2:00
OID107803,CID7823,Pune,RID60,Restaurant_167,Chinese,576.89,46,3.1,DID3558,4.4,10.7,3.4,124,No,CAM3,UPI,Late,Yes,11/22/2023 3:00
OID107804,CID9102,Lucknow,RID30,Restaurant_167,Thai,518.67,35,3,DID1848,2.7,8.9,7.36,274,Yes,CAM7,Wallet,Late,No,11/22/2023 4:00
OID107805,CID4536,Kolkata,RID98,Restaurant_200,Fast Food,357.28,5,2.3,DID4827,4.5,21.2,5.11,40,No,CAM7,Credit Card,Late,No,11/22/2023 5:00
OID107806,CID8113,Surat,RID25,Restaurant_69,Street Food,223.27,62,3.1,DID3218,4.1,10.2,6.08,168,No,CAM7,Net Banking,Late,Yes,11/22/2023 6:00
OID107807,CID7416,Pune,RID75,Restaurant_58,Biryani,464.93,32,4.4,DID2618,2.6,14.1,4.61,140,No,CAM15,Net Banking,Cancelled,No,11/22/2023 7:00
OID107808,CID5910,Surat,RID14,Restaurant_7,Bakery,566.61,28,3.2,DID4845,3.3,24.6,8.49,193,Yes,CAM8,Cash,Cancelled,No,11/22/2023 8:00
OID107809,CID9480,Ahmedabad,RID141,Restaurant_34,South Indian,513.28,26,3.8,DID2752,3.8,15,3.01,310,No,CAM3,Net Banking,Late,Yes,11/22/2023 9:00
OID107810,CID6131,Surat,RID40,Restaurant_150,Italian,562.67,37,2.5,DID1494,3,10.4,5.19,-7,Yes,CAM5,UPI,Cancelled,No,11/22/2023 10:00
OID107811,CID4937,Kolkata,RID49,Restaurant_159,Chinese,368.22,37,2.2,DID1951,2.9,19.7,7.01,225,No,CAM11,UPI,Late,No,11/22/2023 11:00
OID107812,CID3527,Surat,RID27,Restaurant_177,Continental,330.01,43,4.6,DID1875,2.5,21.8,7.47,227,No,CAM12,Wallet,Late,No,11/22/2023 12:00
OID107813,CID1480,Surat,RID2,Restaurant_170,South Indian,289.46,21,3,DID1433,4.8,12.7,3.96,195,No,CAM6,Credit Card,Cancelled,No,11/22/2023 13:00
OID107814,CID8548,Pune,RID17,Restaurant_120,North Indian,391.62,28,3.1,DID2460,2.6,21.8,0.5,223,Yes,CAM7,Credit Card,On Time,Yes,11/22/2023 14:00
OID107815,CID8745,Ahmedabad,RID122,Restaurant_184,North Indian,388.21,56,4.6,DID2324,3.4,12.6,3.73,241,Yes,CAM12,Cash,On Time,Yes,11/22/2023 15:00
OID107816,CID6978,Jaipur,RID22,Restaurant_62,Fast Food,431,35,4.1,DID1711,3,19.8,7.99,213,No,CAM13,UPI,Cancelled,Yes,11/22/2023 16:00
OID107817,CID9593,Kolkata,RID177,Restaurant_141,Thai,380.61,30,4.3,DID1061,4.4,10.1,2.97,37,No,CAM4,Credit Card,Late,No,11/22/2023 17:00
OID107818,CID8716,Jaipur,RID115,Restaurant_82,Street Food,379.96,21,4,DID2647,4.3,15.3,5.08,129,No,CAM15,Cash,On Time,Yes,11/22/2023 18:00
OID107819,CID1074,Surat,RID31,Restaurant_80,Thai,283.5,38,,DID3678,4.5,16.8,3.89,328,Yes,CAM18,Wallet,Cancelled,Yes,11/22/2023 19:00
OID107820,CID9321,Delhi,RID155,Restaurant_70,South Indian,541.24,44,4.9,DID2295,4,20.3,4.36,107,Yes,CAM3,Cash,On Time,No,11/22/2023 20:00
OID107821,CID5763,Delhi,RID150,Restaurant_46,Chinese,411.48,42,4.7,DID1049,4,19.1,7.12,206,No,CAM15,Net Banking,Cancelled,No,11/22/2023 21:00
OID107822,CID4992,Pune,RID76,Restaurant_72,Biryani,373.83,29,2.7,DID2594,3.5,22.5,5.01,142,Yes,CAM1,UPI,On Time,No,11/22/2023 22:00
OID107823,CID3606,Pune,RID82,Restaurant_16,Fast Food,287.89,36,4.4,DID1871,4.1,11.1,8.58,248,No,CAM7,Cash,Cancelled,No,11/22/2023 23:00
OID107824,CID7693,Mumbai,RID120,Restaurant_40,Italian,200.21,52,3.2,DID2879,2.8,19.2,6.45,184,No,CAM6,Credit Card,Cancelled,No,11/23/2023 0:00
OID107825,CID4578,Indore,RID190,Restaurant_158,Mexican,596.19,45,4.1,DID1901,4.2,10.2,4.76,252,Yes,CAM4,Credit Card,On Time,Yes,11/23/2023 1:00
OID107826,CID5125,Bangalore,RID65,Restaurant_197,Fast Food,483.2,23,2.5,DID1270,2.8,16.1,4.31,231,Yes,CAM3,Cash,Cancelled,Yes,11/23/2023 2:00
OID107827,CID5927,Kolkata,RID12,Restaurant_67,Continental,156.41,5,,DID3695,4.7,16.9,5.16,169,Yes,CAM20,Wallet,Cancelled,Yes,11/23/2023 3:00
OID107828,CID4995,Surat,RID86,Restaurant_138,North Indian,514.47,36,2.4,DID4338,3.8,8.5,2.03,22,No,CAM6,UPI,On Time,No,11/23/2023 4:00
OID107829,CID8055,Indore,RID196,Restaurant_196,Thai,538.37,42,3.6,DID2140,3.8,9.2,2.38,131,No,CAM1,Wallet,On Time,No,11/23/2023 5:00
OID107830,CID6524,Ahmedabad,RID29,Restaurant_2,Mexican,418.66,19,2.7,DID3662,4,22.3,6.01,103,No,CAM13,Credit Card,On Time,No,11/23/2023 6:00
OID107831,CID9774,Surat,RID155,Restaurant_78,South Indian,639.72,32,3.4,DID3555,4.4,12.9,6.34,103,No,CAM4,Net Banking,Cancelled,Yes,11/23/2023 7:00
OID107832,CID1518,Kolkata,RID171,Restaurant_179,Thai,432.51,29,,DID2511,3.7,13.9,1.85,240,Yes,CAM8,Net Banking,On Time,Yes,11/23/2023 8:00
OID107833,CID6833,Chennai,RID164,Restaurant_109,Chinese,187.48,33,4.6,DID1179,3.6,18.9,6.22,362,No,CAM14,UPI,Cancelled,Yes,11/23/2023 9:00
OID107834,CID1389,Surat,RID147,Restaurant_132,Street Food,454.78,25,2.5,DID1275,3.2,11.8,4.15,3,No,CAM8,Net Banking,Late,Yes,11/23/2023 10:00
OID107835,CID6006,Chennai,RID93,Restaurant_135,North Indian,436.73,47,4.7,DID4626,2.8,11.3,2.84,79,No,CAM17,UPI,Cancelled,Yes,11/23/2023 11:00
OID107836,CID6228,Lucknow,RID8,Restaurant_99,Bakery,309.51,34,3.2,DID1895,3,15.2,3.87,219,No,CAM11,Net Banking,Late,Yes,11/23/2023 12:00
OID107837,CID1976,Chennai,RID142,Restaurant_180,North Indian,486.03,21,4.5,DID2683,2.5,9,6.28,180,No,CAM5,Cash,Cancelled,No,11/23/2023 13:00
OID107838,CID6917,Hyderabad,RID19,Restaurant_186,Thai,149.85,43,3.5,DID2235,4.7,23.6,5.72,236,No,CAM15,Cash,Cancelled,Yes,11/23/2023 14:00
OID107839,CID1522,Kolkata,RID154,Restaurant_161,South Indian,548.59,17,4.6,DID4143,,24,5.09,196,Yes,CAM16,Cash,On Time,Yes,11/23/2023 15:00
OID107840,CID3865,Hyderabad,RID182,Restaurant_159,Biryani,268.28,47,4,DID3452,3,15.6,5.26,305,No,CAM18,Credit Card,On Time,Yes,11/23/2023 16:00
OID107841,CID9716,Bangalore,RID3,Restaurant_183,Italian,252.26,44,3.5,DID3046,2.5,11.6,2.22,246,Yes,CAM19,UPI,On Time,Yes,11/23/2023 17:00
OID107842,CID5409,Ahmedabad,RID2,Restaurant_143,Italian,382.93,49,2.9,DID1417,3.7,16,5.59,270,Yes,CAM12,Wallet,Late,No,11/23/2023 18:00
OID107843,CID7568,Delhi,RID194,Restaurant_163,Thai,464.95,30,4.9,DID3918,3.5,9.7,3.59,281,Yes,CAM13,UPI,On Time,Yes,11/23/2023 19:00
OID107844,CID8593,Pune,RID86,Restaurant_160,Street Food,424.59,26,4.4,DID3196,4.4,14.8,8.54,105,Yes,CAM4,Net Banking,Late,No,11/23/2023 20:00
OID107845,CID3706,Kolkata,RID106,Restaurant_12,Chinese,288.6,33,3.1,DID4241,3.5,9.3,3.74,247,Yes,CAM7,Net Banking,Late,No,11/23/2023 21:00
OID107846,CID1134,Mumbai,RID198,Restaurant_139,Street Food,324.09,31,2.5,DID4777,4.7,20,8.95,251,Yes,CAM7,Credit Card,On Time,No,11/23/2023 22:00
OID107847,CID1837,Chennai,RID113,Restaurant_183,Italian,230.04,24,4.3,DID4483,,12.7,4.18,173,No,CAM15,Net Banking,Late,Yes,11/23/2023 23:00
OID107848,CID8501,Kolkata,RID60,Restaurant_116,Biryani,366.3,25,5,DID3331,3.4,16.9,4.31,172,No,CAM3,Wallet,Late,Yes,11/24/2023 0:00
OID107849,CID4228,Pune,RID164,Restaurant_103,Chinese,561.25,28,2.8,DID1702,4.8,8.2,3.91,174,No,CAM18,UPI,Cancelled,No,11/24/2023 1:00
OID107850,CID5593,Hyderabad,RID92,Restaurant_52,Bakery,399.36,18,4.7,DID2031,2.5,16.9,1.98,130,Yes,CAM10,UPI,Late,Yes,11/24/2023 2:00
OID107851,CID3821,Chennai,RID41,Restaurant_66,Thai,528.91,40,2.4,DID4928,3.5,8.1,7.15,90,No,CAM10,Wallet,On Time,Yes,11/24/2023 3:00
OID107852,CID4213,Chennai,RID107,Restaurant_169,Italian,618.31,31,4.9,DID1388,3.1,23.7,4.69,372,No,CAM9,Net Banking,Late,No,11/24/2023 4:00
OID107853,CID1748,Bangalore,RID58,Restaurant_45,Chinese,311.8,28,4.2,DID3457,3.8,16.5,5.75,286,No,CAM19,Net Banking,Cancelled,No,11/24/2023 5:00
OID107854,CID8658,Delhi,RID94,Restaurant_125,Mexican,372.01,19,,DID2328,3.2,9.7,7.73,202,No,CAM2,Cash,Cancelled,No,11/24/2023 6:00
OID107855,CID8320,Delhi,RID154,Restaurant_43,Biryani,725.68,18,2.9,DID3584,4.7,13.8,4.24,83,No,CAM6,Net Banking,Late,No,11/24/2023 7:00
OID107856,CID4723,Chennai,RID95,Restaurant_79,Bakery,616.65,55,3.9,DID3852,4.8,8.8,4.31,244,Yes,CAM19,Credit Card,Late,No,11/24/2023 8:00
OID107857,CID9028,Bangalore,RID23,Restaurant_113,Continental,149.14,24,3.8,DID2591,4.6,17,4.79,171,No,CAM11,Cash,Cancelled,Yes,11/24/2023 9:00
OID107858,CID3324,Mumbai,RID121,Restaurant_120,South Indian,458.07,39,4.8,DID3776,3.5,10.1,1.93,,Yes,CAM2,UPI,Cancelled,No,11/24/2023 10:00
OID107859,CID6156,Surat,RID111,Restaurant_27,South Indian,400.08,34,4.3,DID4786,5,16,0.84,380,No,CAM5,Wallet,Cancelled,No,11/24/2023 11:00
OID107860,CID5417,Jaipur,RID62,Restaurant_29,Thai,523.97,5,3.6,DID4982,4.3,13.2,1.49,352,Yes,CAM13,UPI,On Time,No,11/24/2023 12:00
OID107861,CID6658,Kolkata,RID93,Restaurant_90,Chinese,288.25,54,4.8,DID4159,3.4,20.9,6.98,11,Yes,CAM10,Wallet,On Time,No,11/24/2023 13:00
OID107862,CID1078,Ahmedabad,RID47,Restaurant_115,Fast Food,274.06,40,3.8,DID3841,2.7,16.2,3.85,229,No,CAM17,Wallet,On Time,Yes,11/24/2023 14:00
OID107863,CID4959,Chennai,RID68,Restaurant_141,Thai,298.59,23,4.5,DID1544,4.2,22.4,6.07,,No,CAM2,Credit Card,Cancelled,No,11/24/2023 15:00
OID107864,CID1468,Ahmedabad,RID29,Restaurant_117,South Indian,314.21,32,4.5,DID2360,4.3,24,3.98,228,Yes,CAM4,Credit Card,Cancelled,Yes,11/24/2023 16:00
OID107865,CID2039,Indore,RID62,Restaurant_50,Chinese,522.3,18,4.8,DID1718,2.8,24.5,1.34,155,Yes,CAM14,Net Banking,Cancelled,Yes,11/24/2023 17:00
OID107866,CID7909,Mumbai,RID167,Restaurant_123,Mexican,222.82,54,2.2,DID3602,3.9,12.4,6.23,200,Yes,CAM9,Credit Card,Cancelled,No,11/24/2023 18:00
OID107867,CID3256,Pune,RID8,Restaurant_138,Italian,306.61,21,3.8,DID4119,5,21,2.72,112,Yes,CAM10,UPI,Late,Yes,11/24/2023 19:00
OID107868,CID6489,Bangalore,RID39,Restaurant_22,North Indian,131.65,26,3.4,DID4620,3.3,15.4,5.66,283,No,CAM2,Wallet,On Time,No,11/24/2023 20:00
OID107869,CID6753,Delhi,RID181,Restaurant_88,North Indian,551.07,23,3.5,DID3816,3.3,15.2,6.35,281,Yes,CAM8,Cash,Late,No,11/24/2023 21:00
OID107870,CID2801,Hyderabad,RID48,Restaurant_105,Biryani,590.65,33,3.4,DID2302,4.8,22.8,4.41,331,Yes,CAM15,UPI,Cancelled,Yes,11/24/2023 22:00
OID107871,CID6805,Pune,RID135,Restaurant_32,Chinese,350.94,48,4.5,DID4487,2.8,10.5,5.45,138,No,CAM7,UPI,Cancelled,Yes,11/24/2023 23:00
OID107872,CID1629,Mumbai,RID194,Restaurant_104,Italian,355.31,53,3,DID3729,4.8,16.1,1.65,222,No,CAM9,Credit Card,On Time,No,11/25/2023 0:00
OID107873,CID3173,Surat,RID97,Restaurant_41,Mexican,467.98,27,3.4,DID2974,4.4,18.1,10.35,363,Yes,CAM4,Cash,Cancelled,Yes,11/25/2023 1:00
OID107874,CID1079,Lucknow,RID123,Restaurant_17,South Indian,621.17,37,2.6,DID1276,3.5,9.1,5.38,146,Yes,CAM13,Net Banking,On Time,Yes,11/25/2023 2:00
OID107875,CID5913,Mumbai,RID26,Restaurant_190,Mexican,461.29,33,2.8,DID2372,2.7,22.7,6.06,119,Yes,CAM16,Wallet,Late,No,11/25/2023 3:00
OID107876,CID6627,Lucknow,RID14,Restaurant_126,Italian,295.37,20,4,DID1072,2.5,13.3,6.37,224,Yes,CAM18,Cash,Late,No,11/25/2023 4:00
OID107877,CID1379,Jaipur,RID102,Restaurant_55,Street Food,157.18,61,2.4,DID3492,3.4,19.2,4.22,293,Yes,CAM4,Wallet,On Time,Yes,11/25/2023 5:00
OID107878,CID4030,Pune,RID107,Restaurant_97,Thai,232.73,48,2.6,DID4735,4.3,23.8,4.66,147,No,CAM5,Net Banking,Late,No,11/25/2023 6:00
OID107879,CID2543,Surat,RID84,Restaurant_122,Chinese,410.98,34,3.6,DID3396,3.7,20.2,6.67,355,No,CAM15,Wallet,Late,No,11/25/2023 7:00
OID107880,CID6106,Surat,RID191,Restaurant_22,Fast Food,301.7,51,2.1,DID2838,4.3,23.1,3.76,127,Yes,CAM16,Net Banking,On Time,No,11/25/2023 8:00
OID107881,CID4436,Delhi,RID109,Restaurant_61,Bakery,429.25,47,2.4,DID2566,4.2,9.2,5.28,253,Yes,CAM17,UPI,On Time,Yes,11/25/2023 9:00
OID107882,CID6626,Pune,RID6,Restaurant_190,South Indian,317.06,33,4.6,DID3093,3.9,16.4,5.44,146,No,CAM6,UPI,Cancelled,Yes,11/25/2023 10:00
OID107883,CID4718,Kolkata,RID44,Restaurant_136,Biryani,241.28,36,4.5,DID3623,4.9,17.6,3.03,163,Yes,CAM6,Credit Card,Late,Yes,11/25/2023 11:00
OID107884,CID2060,Pune,RID76,Restaurant_185,Continental,223.45,50,3,DID4038,4.3,19.7,5.39,266,Yes,CAM3,Credit Card,Cancelled,No,11/25/2023 12:00
OID107885,CID3281,Surat,RID149,Restaurant_127,Thai,634.35,21,3,DID1952,4.8,10,1.11,183,No,CAM1,UPI,Late,Yes,11/25/2023 13:00
OID107886,CID8602,Mumbai,RID43,Restaurant_51,South Indian,533.35,52,4.8,DID3062,3.1,19.2,6.34,78,Yes,CAM6,Credit Card,On Time,Yes,11/25/2023 14:00
OID107887,CID5338,Hyderabad,RID50,Restaurant_17,Continental,659.58,29,2.1,DID3406,4.3,10.5,7.64,136,No,CAM3,Credit Card,On Time,No,11/25/2023 15:00
OID107888,CID4809,Hyderabad,RID94,Restaurant_75,Continental,480.99,50,3.7,DID3886,4,9.1,6.31,258,No,CAM16,Cash,Late,No,11/25/2023 16:00
OID107889,CID4666,Pune,RID115,Restaurant_6,Biryani,335.5,32,3.8,DID1054,4.8,16,7.49,,Yes,CAM19,UPI,Late,Yes,11/25/2023 17:00
OID107890,CID9052,Jaipur,RID113,Restaurant_179,South Indian,598.5,36,4.4,DID1952,3.8,18.2,2.98,258,Yes,CAM18,UPI,On Time,No,11/25/2023 18:00
OID107891,CID6416,Pune,RID114,Restaurant_164,Street Food,395.04,32,4.9,DID1086,3.2,24.3,4.05,152,No,CAM6,Wallet,Cancelled,Yes,11/25/2023 19:00
OID107892,CID4081,Delhi,RID74,Restaurant_56,Thai,433.13,26,3.1,DID3524,3.5,19.9,4.75,115,Yes,CAM4,Credit Card,Late,Yes,11/25/2023 20:00
OID107893,CID2288,Jaipur,RID21,Restaurant_20,Biryani,393.58,29,3.3,DID4108,3,18.1,4.76,134,No,CAM7,Credit Card,Cancelled,No,11/25/2023 21:00
OID107894,CID2647,Mumbai,RID171,Restaurant_146,North Indian,50,49,4,DID4673,3,11.6,3.63,140,No,CAM9,Net Banking,Cancelled,No,11/25/2023 22:00
OID107895,CID2829,Surat,RID78,Restaurant_177,Continental,640.71,5,4.9,DID1508,3.7,10.6,2.67,196,No,CAM17,UPI,Late,No,11/25/2023 23:00
OID107896,CID3330,Chennai,RID149,Restaurant_31,Thai,473.65,17,,DID2265,4.7,18.3,7.95,105,Yes,CAM14,Cash,On Time,No,11/26/2023 0:00
OID107897,CID4915,Hyderabad,RID12,Restaurant_102,South Indian,449.47,23,4,DID1968,3,11.8,2.83,285,No,CAM6,Net Banking,On Time,Yes,11/26/2023 1:00
OID107898,CID6776,Bangalore,RID95,Restaurant_109,South Indian,390.73,19,4.6,DID4022,3.2,20,7.81,241,Yes,CAM19,Cash,On Time,No,11/26/2023 2:00
OID107899,CID1478,Bangalore,RID121,Restaurant_107,Continental,424.51,50,2.3,DID2755,4.6,9.9,5.49,131,Yes,CAM18,Cash,Late,Yes,11/26/2023 3:00
OID107900,CID5501,Indore,RID22,Restaurant_199,Chinese,310.41,47,3.1,DID4101,3.3,13.8,4.91,184,No,CAM11,Credit Card,On Time,Yes,11/26/2023 4:00
OID107901,CID3733,Lucknow,RID128,Restaurant_184,Thai,492.49,39,2,DID1997,4.9,21.1,5.59,129,No,CAM16,UPI,Cancelled,No,11/26/2023 5:00
OID107902,CID7571,Jaipur,RID87,Restaurant_31,Chinese,203.94,24,2.5,DID3538,3.2,22.1,7.55,188,No,CAM20,Credit Card,On Time,No,11/26/2023 6:00
OID107903,CID6864,Ahmedabad,RID50,Restaurant_109,Italian,427.91,48,3.9,DID1325,3.6,13.9,0.5,133,No,CAM15,Cash,Late,No,11/26/2023 7:00
OID107904,CID4025,Kolkata,RID39,Restaurant_44,Italian,484.24,13,4.7,DID1245,2.7,11.5,5.22,371,Yes,CAM8,Wallet,Late,No,11/26/2023 8:00
OID107905,CID8548,Kolkata,RID33,Restaurant_80,Bakery,370.2,58,3.9,DID1563,5,24.3,4.8,73,No,CAM14,Wallet,On Time,Yes,11/26/2023 9:00
OID107906,CID5328,Indore,RID183,Restaurant_192,Thai,455.63,24,4,DID2534,4.7,20.9,4.87,98,Yes,CAM8,Cash,Cancelled,Yes,11/26/2023 10:00
OID107907,CID3441,Hyderabad,RID127,Restaurant_173,South Indian,251.3,29,2.3,DID3042,4.5,21.7,6.38,181,Yes,CAM18,UPI,Cancelled,No,11/26/2023 11:00
OID107908,CID8112,Bangalore,RID175,Restaurant_170,Italian,255.13,27,4,DID2214,2.9,11.8,3.28,207,No,CAM8,UPI,Cancelled,Yes,11/26/2023 12:00
OID107909,CID7230,Ahmedabad,RID160,Restaurant_102,Italian,435.51,19,3.4,DID1827,4.9,15.2,2.2,208,Yes,CAM4,Net Banking,Cancelled,No,11/26/2023 13:00
OID107910,CID4001,Surat,RID159,Restaurant_159,Bakery,501.78,55,4,DID1621,4.8,9.2,1.73,273,Yes,CAM17,Cash,Late,No,11/26/2023 14:00
OID107911,CID6635,Lucknow,RID127,Restaurant_186,Italian,118.77,41,3,DID2539,3.6,9.9,2.69,235,No,CAM6,UPI,Late,No,11/26/2023 15:00
OID107912,CID2818,Indore,RID178,Restaurant_140,South Indian,478.3,47,3.7,DID1837,4.2,11.8,5.87,126,Yes,CAM18,Cash,Cancelled,No,11/26/2023 16:00
OID107913,CID1837,Indore,RID174,Restaurant_134,Bakery,318.52,17,3.3,DID3629,5,13.2,5.51,285,No,CAM11,Credit Card,On Time,Yes,11/26/2023 17:00
OID107914,CID9578,Delhi,RID197,Restaurant_186,Italian,371.08,34,3.7,DID1155,3.5,25,6.27,250,No,CAM14,Wallet,On Time,No,11/26/2023 18:00
OID107915,CID6955,Chennai,RID90,Restaurant_148,Bakery,199.07,38,2.4,DID1975,2.8,15.2,3.58,,Yes,CAM1,Net Banking,Cancelled,No,11/26/2023 19:00
OID107916,CID9124,Bangalore,RID42,Restaurant_165,Biryani,272.26,35,3.2,DID4782,4.7,19.9,3.67,204,Yes,CAM11,UPI,Late,Yes,11/26/2023 20:00
OID107917,CID4660,Hyderabad,RID101,Restaurant_188,Chinese,544.92,18,3.1,DID3970,3.7,23.4,7.81,287,Yes,CAM8,Cash,On Time,Yes,11/26/2023 21:00
OID107918,CID9659,Hyderabad,RID32,Restaurant_111,Mexican,404.93,45,4.2,DID3449,5,12.2,6.54,-18,Yes,CAM19,UPI,Late,Yes,11/26/2023 22:00
OID107919,CID4152,Jaipur,RID81,Restaurant_123,Continental,342.58,33,4.1,DID4874,3.9,10.5,6,161,Yes,CAM15,UPI,Cancelled,Yes,11/26/2023 23:00
OID107920,CID6735,Mumbai,RID135,Restaurant_101,Chinese,382.53,21,4.7,DID2817,2.6,12.1,0.85,127,No,CAM1,Net Banking,Late,No,11/27/2023 0:00
OID107921,CID6710,Delhi,RID119,Restaurant_45,Fast Food,473.38,10,3.9,DID4027,3.7,23,8.42,256,No,CAM16,Cash,Cancelled,No,11/27/2023 1:00
OID107922,CID5793,Kolkata,RID134,Restaurant_189,Bakery,466.07,39,2.9,DID4593,4.3,19.3,4.32,141,Yes,CAM19,Net Banking,On Time,No,11/27/2023 2:00
OID107923,CID6606,Delhi,RID160,Restaurant_20,Street Food,388.75,61,4.3,DID2346,2.6,15.7,4.85,278,Yes,CAM18,Wallet,Cancelled,Yes,11/27/2023 3:00
OID107924,CID2314,Indore,RID181,Restaurant_129,North Indian,563.94,20,3.5,DID1549,3.5,21.9,5.4,263,No,CAM14,Credit Card,On Time,Yes,11/27/2023 4:00
